week,Hour,TPS,,
38,101,914.7492308,2.137264558,3
38,102,1425.964615,3.331693026,4
38,103,1987.213846,4.643023005,5
38,104,2551.726154,5.961976995,6
38,105,3085.783077,7.209773544,8
38,106,3569.806154,8.340668584,9
38,107,3994.006154,9.331790079,10
38,108,4355.12,10.17551402,11
38,109,4654.235385,10.87438174,11
38,110,4894.615385,11.43601725,12
38,111,5081.698462,11.87312725,12
38,112,5212.221538,12.17808771,13
38,113,5284.009231,12.34581596,13
38,114,5280.746154,12.33819195,13
38,115,5179.590769,12.10184759,13
38,116,4942.473846,11.54783609,12
38,117,4515.010769,10.54909058,11
38,118,3826.501538,8.940424154,9
38,119,2783.404615,6.503281811,7
38,120,1609.784615,3.761179007,4
38,121,742.8938462,1.735733286,2
38,122,327.3953846,0.764942487,1
38,123,243.6430769,0.569259525,1
38,124,389.3938462,0.909798706,1
38,125,686.3338462,1.603583753,2
38,126,1069.201538,2.498134435,3
38,127,1490.138462,3.481631921,4
38,128,1913.250769,4.470212077,5
38,129,2314.609231,5.407965493,6
38,130,2677.898462,6.256772107,7
38,131,2995.504615,6.998842558,7
38,132,3266.34,7.631635514,8
38,133,3490.404615,8.15515097,9
38,134,3670.961538,8.577012939,9
38,135,3811.273846,8.904845435,9
38,136,3909.166154,9.13356578,10
38,137,3962.463077,9.258091301,10
38,138,3960.287692,9.253008626,10
38,139,3884.149231,9.075115026,10
38,140,3706.855385,8.660877068,9
38,141,3387.073846,7.913723939,8
38,142,2870.42,6.706588785,7
38,143,2087.281538,4.876826023,5
38,144,1717.466154,4.012771388,5
38,145,792.9276923,1.852634795,2
38,146,349.1492308,0.815769231,1
38,147,258.8707692,0.604838246,1
38,148,415.4984615,0.970790798,1
38,149,732.0169231,1.710319914,2
38,150,1140.989231,2.665862689,3
38,151,1590.206154,3.715434939,4
38,152,2041.598462,4.770089864,5
38,153,2469.061538,5.768835369,6
38,154,2856.28,6.673551402,7
38,155,3195.64,7.466448598,8
38,156,3483.878462,8.139902949,9
38,157,3723.170769,8.698997124,9
38,158,3915.692308,9.148813804,10
38,159,4064.706154,9.496976995,10
38,160,4170.212308,9.743486701,10
38,161,4226.772308,9.875636234,10
38,162,4224.596923,9.870553558,10
38,163,4144.107692,9.682494607,10
38,164,3988.567692,9.319083393,10
38,165,3744.924615,8.749823867,9
38,166,3290.269231,7.687544932,8
38,167,2621.338462,6.124622575,7
39,0,2184.36,5.10364486,6
39,1,1335.25,3.119742991,4
39,2,485.05,1.133294393,2
39,3,359.7,0.840420561,1
39,4,576.61,1.347219626,2
39,5,1014.79,2.371004673,3
39,6,1581.59,3.695303738,4
39,7,2203.98,5.149485981,6
39,8,2829.64,6.611308411,7
39,9,3421.51,7.994182243,8
39,10,3958.88,9.249719626,10
39,11,4429.76,10.34990654,11
39,12,4829.79,11.28455607,12
39,13,5161.15,12.05876168,13
39,14,5428.2,12.68271028,13
39,15,5634.21,13.16404206,14
39,16,5780.27,13.50530374,14
39,17,5858.75,13.68866822,14
39,18,5855.48,13.68102804,14
39,19,5743.21,13.41871495,14
39,20,5480.52,12.80495327,13
39,21,5007.46,11.6996729,12
39,22,4243.37,9.914415888,10
39,23,3086.88,7.212336449,8
39,24,2321.7,5.42453271,6
39,25,1071.47,2.503434579,3
39,26,471.97,1.102733645,2
39,27,350.98,0.820046729,1
39,28,561.35,1.311565421,2
39,29,989.72,2.312429907,3
39,30,1542.35,3.603621495,4
39,31,2148.39,5.019602804,6
39,32,2758.79,6.445771028,7
39,33,3336.49,7.795537383,8
39,34,3859.69,9.01796729,10
39,35,4318.58,10.09014019,11
39,36,4708.8,11.00186916,12
39,37,5032.53,11.75824766,12
39,38,5293.04,12.36691589,13
39,39,5493.6,12.83551402,13
39,40,5635.3,13.16658879,14
39,41,5712.69,13.34740654,14
39,42,5709.42,13.33976636,14
39,43,5600.42,13.08509346,14
39,44,5343.18,12.48406542,13
39,45,4882.11,11.40679907,12
39,46,4137.64,9.667383178,10
39,47,3009.49,7.031518692,8
39,48,2262.84,5.287009346,6
39,49,1044.22,2.439766355,3
39,50,461.07,1.077266355,2
39,51,342.26,0.799672897,1
39,52,547.18,1.278457944,2
39,53,964.65,2.25385514,3
39,54,1503.11,3.511939252,4
39,55,2094.98,4.894813084,5
39,56,2690.12,6.285327103,7
39,57,3252.56,7.599439252,8
39,58,3763.77,8.79385514,9
39,59,4210.67,9.838014019,10
39,60,4591.08,10.72682243,11
39,61,4906.09,11.4628271,12
39,62,5160.06,12.05621495,13
39,63,5356.26,12.51462617,13
39,64,5494.69,12.83806075,13
39,65,5569.9,13.01378505,14
39,66,5566.63,13.00614486,14
39,67,5459.81,12.75656542,13
39,68,5210.2,12.17336449,13
39,69,4760.03,11.12156542,12
39,70,4034.09,9.425443925,10
39,71,2934.28,6.855794393,7
39,72,2206.16,5.154579439,6
39,73,1018.06,2.37864486,3
39,74,449.08,1.049252336,2
39,75,333.54,0.779299065,1
39,76,534.1,1.247897196,2
39,77,940.67,2.197827103,3
39,78,1466.05,3.425350467,4
39,79,2042.66,4.772570093,5
39,80,2622.54,6.127429907,7
39,81,3171.9,7.410981308,8
39,82,3670.03,8.574836449,9
39,83,4104.94,9.590981308,10
39,84,4476.63,10.45941589,11
39,85,4784.01,11.17759346,12
39,86,5031.44,11.75570093,12
39,87,5222.19,12.2013785,13
39,88,5357.35,12.5171729,13
39,89,5430.38,12.68780374,13
39,90,5427.11,12.68016355,13
39,91,5323.56,12.4382243,13
39,92,5079.4,11.86775701,12
39,93,4641.22,10.84397196,11
39,94,3933.81,9.19114486,10
39,95,2860.16,6.682616822,7
39,96,2151.66,5.027242991,6
39,97,992.99,2.320070093,3
39,98,438.18,1.023785047,2
39,99,324.82,0.758925234,1
39,100,521.02,1.217336449,2
39,101,916.69,2.141799065,3
39,102,1428.99,3.338761682,4
39,103,1991.43,4.652873832,5
39,104,2557.14,5.974626168,6
39,105,3092.33,7.225070093,8
39,106,3577.38,8.358364486,9
39,107,4002.48,9.351588785,10
39,108,4364.36,10.1971028,11
39,109,4664.11,10.89745327,11
39,110,4905,11.46028037,12
39,111,5092.48,11.89831776,12
39,112,5223.28,12.20392523,13
39,113,5295.22,12.37200935,13
39,114,5291.95,12.36436916,13
39,115,5190.58,12.12752336,13
39,116,4952.96,11.57233645,12
39,117,4524.59,10.57147196,11
39,118,3834.62,8.959392523,9
39,119,2789.31,6.517079439,7
39,120,1613.2,3.769158879,4
39,121,744.47,1.739415888,2
39,122,328.09,0.766565421,1
39,123,244.16,0.57046729,1
39,124,390.22,0.911728972,1
39,125,687.79,1.606985981,2
39,126,1071.47,2.503434579,3
39,127,1493.3,3.489018692,4
39,128,1917.31,4.479696262,5
39,129,2319.52,5.419439252,6
39,130,2683.58,6.270046729,7
39,131,3001.86,7.013691589,8
39,132,3273.27,7.647827103,8
39,133,3497.81,8.172453271,9
39,134,3678.75,8.59521028,9
39,135,3819.36,8.923738318,9
39,136,3917.46,9.152943925,10
39,137,3970.87,9.277733645,10
39,138,3968.69,9.272640187,10
39,139,3892.39,9.094369159,10
39,140,3714.72,8.679252336,9
39,141,3394.26,7.930514019,8
39,142,2876.51,6.720817757,7
39,143,2091.71,4.887172897,5
39,144,1721.11,4.021285047,5
39,145,794.61,1.856565421,2
39,146,349.89,0.8175,1
39,147,259.42,0.606121495,1
39,148,416.38,0.972850467,1
39,149,733.57,1.713948598,2
39,150,1143.41,2.671518692,3
39,151,1593.58,3.723317757,4
39,152,2045.93,4.78021028,5
39,153,2474.3,5.781074766,6
39,154,2862.34,6.68771028,7
39,155,3202.42,7.48228972,8
39,156,3491.27,8.157172897,9
39,157,3731.07,8.717453271,9
39,158,3924,9.168224299,10
39,159,4073.33,9.517126168,10
39,160,4179.06,9.764158879,10
39,161,4235.74,9.896588785,10
39,162,4233.56,9.891495327,10
39,163,4152.9,9.703037383,10
39,164,3997.03,9.33885514,10
39,165,3752.87,8.76838785,9
39,166,3297.25,7.70385514,8
39,167,2626.9,6.137616822,7
40,0,2188.984615,5.114450035,6
40,1,1338.076923,3.126347951,4
40,2,486.0769231,1.135693746,2
40,3,360.4615385,0.842199856,1
40,4,577.8307692,1.350071891,2
40,5,1016.938462,2.376024444,3
40,6,1584.938462,3.703127248,4
40,7,2208.646154,5.16038821,6
40,8,2835.630769,6.625305535,7
40,9,3428.753846,8.011107117,9
40,10,3967.261538,9.269302659,10
40,11,4439.138462,10.37181884,11
40,12,4840.015385,11.30844716,12
40,13,5172.076923,12.08429188,13
40,14,5439.692308,12.70956147,13
40,15,5646.138462,13.19191229,14
40,16,5792.507692,13.53389648,14
40,17,5871.153846,13.71764917,14
40,18,5867.876923,13.70999281,14
40,19,5755.369231,13.44712437,14
40,20,5492.123077,12.83206326,13
40,21,5018.061538,11.72444285,12
40,22,4252.353846,9.935406182,10
40,23,3093.415385,7.22760604,8
40,24,2326.615385,5.436017255,6
40,25,1073.738462,2.508734724,3
40,26,472.9692308,1.105068296,2
40,27,351.7230769,0.82178289,1
40,28,562.5384615,1.3143422,2
40,29,991.8153846,2.317325665,3
40,30,1545.615385,3.6112509,4
40,31,2152.938462,5.030230051,6
40,32,2764.630769,6.459417685,7
40,33,3343.553846,7.812041696,8
40,34,3867.861538,9.037059668,10
40,35,4327.723077,10.11150252,11
40,36,4718.769231,11.02516175,12
40,37,5043.184615,11.78314162,12
40,38,5304.246154,12.39309849,13
40,39,5505.230769,12.86268871,13
40,40,5647.230769,13.19446441,14
40,41,5724.784615,13.37566499,14
40,42,5721.507692,13.36800863,14
40,43,5612.276923,13.11279655,14
40,44,5354.492308,12.51049605,13
40,45,4892.446154,11.43094896,12
40,46,4146.4,9.687850467,10
40,47,3015.861538,7.046405463,8
40,48,2267.630769,5.298202731,6
40,49,1046.430769,2.444931703,3
40,50,462.0461538,1.079547088,2
40,51,342.9846154,0.801365924,1
40,52,548.3384615,1.28116463,2
40,53,966.6923077,2.258626887,3
40,54,1506.292308,3.519374551,4
40,55,2099.415385,4.905176133,5
40,56,2695.815385,6.298634077,7
40,57,3259.446154,7.615528397,8
40,58,3771.738462,8.812473042,9
40,59,4219.584615,9.858842558,10
40,60,4600.8,10.74953271,11
40,61,4916.476923,11.48709561,12
40,62,5170.984615,12.08173975,13
40,63,5367.6,12.5411215,13
40,64,5506.323077,12.86524083,13
40,65,5581.692308,13.04133717,14
40,66,5578.415385,13.03368081,14
40,67,5471.369231,12.78357297,13
40,68,5221.230769,12.19913731,13
40,69,4770.107692,11.14511143,12
40,70,4042.630769,9.445398993,10
40,71,2940.492308,6.870309131,7
40,72,2210.830769,5.165492451,6
40,73,1020.215385,2.383680806,3
40,74,450.0307692,1.05147376,2
40,75,334.2461538,0.780948957,1
40,76,535.2307692,1.25053918,2
40,77,942.6615385,2.20248023,3
40,78,1469.153846,3.432602444,4
40,79,2046.984615,4.782674334,5
40,80,2628.092308,6.140402589,7
40,81,3178.615385,7.42667146,8
40,82,3677.8,8.592990654,9
40,83,4113.630769,9.611286843,10
40,84,4486.107692,10.48156003,11
40,85,4794.138462,11.20125809,12
40,86,5042.092308,11.7805895,12
40,87,5233.246154,12.22721064,13
40,88,5368.692308,12.54367362,13
40,89,5441.876923,12.71466571,13
40,90,5438.6,12.70700935,13
40,91,5334.830769,12.46455787,13
40,92,5090.153846,11.89288282,12
40,93,4651.046154,10.86693027,11
40,94,3942.138462,9.210603883,10
40,95,2866.215385,6.696764918,7
40,96,2156.215385,5.037886414,6
40,97,995.0923077,2.324982027,3
40,98,439.1076923,1.025952552,2
40,99,325.5076923,0.760531991,1
40,100,522.1230769,1.219913731,2
40,101,918.6307692,2.146333573,3
40,102,1432.015385,3.345830339,4
40,103,1995.646154,4.662724659,5
40,104,2562.553846,5.987275341,6
40,105,3098.876923,7.240366643,8
40,106,3584.953846,8.376060388,9
40,107,4010.953846,9.371387491,10
40,108,4373.6,10.21869159,11
40,109,4673.984615,10.9205248,11
40,110,4915.384615,11.48454349,12
40,111,5103.261538,11.92350827,12
40,112,5234.338462,12.22976276,13
40,113,5306.430769,12.39820273,13
40,114,5303.153846,12.39054637,13
40,115,5201.569231,12.15319914,13
40,116,4963.446154,11.59683681,12
40,117,4534.169231,10.59385334,11
40,118,3842.738462,8.978360893,9
40,119,2795.215385,6.530877068,7
40,120,1616.615385,3.77713875,4
40,121,746.0461538,1.74309849,2
40,122,328.7846154,0.768188354,1
40,123,244.6769231,0.571675054,1
40,124,391.0461538,0.913659238,1
40,125,689.2461538,1.61038821,2
40,126,1073.738462,2.508734724,3
40,127,1496.461538,3.496405463,4
40,128,1921.369231,4.489180446,5
40,129,2324.430769,5.430913012,6
40,130,2689.261538,6.28332135,7
40,131,3008.215385,7.028540619,8
40,132,3280.2,7.664018692,8
40,133,3505.215385,8.189755572,9
40,134,3686.538462,8.613407621,9
40,135,3827.446154,8.942631201,9
40,136,3925.753846,9.17232207,10
40,137,3979.276923,9.297375988,10
40,138,3977.092308,9.292271748,10
40,139,3900.630769,9.113623292,10
40,140,3722.584615,8.697627605,9
40,141,3401.446154,7.947304098,8
40,142,2882.6,6.735046729,7
40,143,2096.138462,4.897519771,5
40,144,1724.753846,4.029798706,5
40,145,796.2923077,1.860496046,2
40,146,350.6307692,0.819230769,1
40,147,259.9692308,0.607404745,1
40,148,417.2615385,0.974910137,1
40,149,735.1230769,1.717577282,2
40,150,1145.830769,2.677174694,3
40,151,1596.953846,3.731200575,4
40,152,2050.261538,4.790330696,5
40,153,2479.538462,5.793314164,6
40,154,2868.4,6.701869159,7
40,155,3209.2,7.498130841,8
40,156,3498.661538,8.174442846,9
40,157,3738.969231,8.735909418,9
40,158,3932.307692,9.187634794,10
40,159,4081.953846,9.537275341,10
40,160,4187.907692,9.784831056,10
40,161,4244.707692,9.917541336,10
40,162,4242.523077,9.912437096,10
40,163,4161.692308,9.723580159,10
40,164,4005.492308,9.358626888,10
40,165,3760.815385,8.786951834,9
40,166,3304.230769,7.720165348,8
40,167,2632.461538,6.15061107,7
41,0,2193.609231,5.125255213,6
41,1,1340.903846,3.132952911,4
41,2,487.1038462,1.138093099,2
41,3,361.2230769,0.843979152,1
41,4,579.0515385,1.352924155,2
41,5,1019.086923,2.381044213,3
41,6,1588.286923,3.710950755,4
41,7,2213.312308,5.171290439,6
41,8,2841.621538,6.639302659,7
41,9,3435.997692,8.028031991,9
41,10,3975.643077,9.288885694,10
41,11,4448.516923,10.39373113,11
41,12,4850.240769,11.33233825,12
41,13,5183.003846,12.10982207,13
41,14,5451.184615,12.73641265,13
41,15,5658.066923,13.21978253,14
41,16,5804.745385,13.56248922,14
41,17,5883.557692,13.74663012,14
41,18,5880.273846,13.73895758,14
41,19,5767.528462,13.47553379,14
41,20,5503.726154,12.85917326,13
41,21,5028.663077,11.7492128,12
41,22,4261.337692,9.956396477,10
41,23,3099.950769,7.242875629,8
41,24,2331.530769,5.447501797,6
41,25,1076.006923,2.514034867,3
41,26,473.9684615,1.107402947,2
41,27,352.4661538,0.823519051,1
41,28,563.7269231,1.317118979,2
41,29,993.9107692,2.322221423,3
41,30,1548.880769,3.618880301,4
41,31,2157.486923,5.040857297,6
41,32,2770.471538,6.473064341,7
41,33,3350.617692,7.828546009,8
41,34,3876.033077,9.056152049,10
41,35,4336.866154,10.13286485,11
41,36,4728.738462,11.04845435,12
41,37,5053.839231,11.80803559,12
41,38,5315.452308,12.41928109,13
41,39,5516.861538,12.88986341,13
41,40,5659.161538,13.22234004,14
41,41,5736.879231,13.40392344,14
41,42,5733.595385,13.3962509,14
41,43,5624.133846,13.14049964,14
41,44,5365.804615,12.53692667,13
41,45,4902.782308,11.45509885,12
41,46,4155.16,9.708317757,10
41,47,3022.233077,7.061292236,8
41,48,2272.421538,5.309396117,6
41,49,1048.641538,2.450097051,3
41,50,463.0223077,1.081827822,2
41,51,343.7092308,0.80305895,1
41,52,549.4969231,1.283871316,2
41,53,968.7346154,2.263398634,3
41,54,1509.474615,3.526809848,4
41,55,2103.850769,4.91553918,5
41,56,2701.510769,6.311941049,7
41,57,3266.332308,7.631617542,8
41,58,3779.706923,8.831090942,9
41,59,4228.499231,9.8796711,10
41,60,4610.52,10.77224299,11
41,61,4926.863846,11.51136413,12
41,62,5181.909231,12.10726456,13
41,63,5378.94,12.56761682,13
41,64,5517.956154,12.89242092,13
41,65,5593.484615,13.06888929,14
41,66,5590.200769,13.06121675,14
41,67,5482.928462,12.81058052,13
41,68,5232.261538,12.22491014,13
41,69,4780.185385,11.16865744,12
41,70,4051.171538,9.465354061,10
41,71,2946.704615,6.884823867,7
41,72,2215.501538,5.176405463,6
41,73,1022.370769,2.38871675,3
41,74,450.9815385,1.053695183,2
41,75,334.9523077,0.78259885,1
41,76,536.3615385,1.253181165,2
41,77,944.6530769,2.207133357,3
41,78,1472.257692,3.439854421,4
41,79,2051.309231,4.792778577,5
41,80,2633.644615,6.153375269,7
41,81,3185.330769,7.44236161,8
41,82,3685.57,8.61114486,9
41,83,4122.321538,9.631592379,10
41,84,4495.585385,10.50370417,11
41,85,4804.266923,11.22492272,12
41,86,5052.744615,11.80547807,12
41,87,5244.302308,12.25304278,13
41,88,5380.034615,12.57017433,13
41,89,5453.373846,12.74152768,13
41,90,5450.09,12.73385514,13
41,91,5346.101538,12.49089144,13
41,92,5100.907692,11.91800863,12
41,93,4660.872308,10.88988857,11
41,94,3950.466923,9.230062904,10
41,95,2872.270769,6.710913012,7
41,96,2160.770769,5.048529834,6
41,97,997.1946154,2.329893961,3
41,98,440.0353846,1.028120057,2
41,99,326.1953846,0.762138749,1
41,100,523.2261538,1.222491014,2
41,101,920.5715385,2.150868081,3
41,102,1435.040769,3.352898993,4
41,103,1999.862308,4.672575486,5
41,104,2567.967692,5.999924514,6
41,105,3105.423846,7.255663192,8
41,106,3592.527692,8.39375629,9
41,107,4019.427692,9.391186196,10
41,108,4382.84,10.24028037,11
41,109,4683.859231,10.94359633,11
41,110,4925.769231,11.50880661,12
41,111,5114.043077,11.94869878,12
41,112,5245.396923,12.25560029,13
41,113,5317.641538,12.42439612,13
41,114,5314.357692,12.41672358,13
41,115,5212.558462,12.17887491,13
41,116,4973.932308,11.62133717,12
41,117,4543.748462,10.61623472,11
41,118,3850.856923,8.997329259,9
41,119,2801.120769,6.544674694,7
41,120,1620.030769,3.785118619,4
41,121,747.6223077,1.746781093,2
41,122,329.4792308,0.769811287,1
41,123,245.1938462,0.572882818,1
41,124,391.8723077,0.915589504,1
41,125,690.7023077,1.613790439,2
41,126,1076.006923,2.514034867,3
41,127,1499.623077,3.503792236,4
41,128,1925.428462,4.498664631,5
41,129,2329.341538,5.442386771,6
41,130,2694.943077,6.296595974,7
41,131,3014.570769,7.043389647,8
41,132,3287.13,7.68021028,8
41,133,3512.620769,8.207057871,9
41,134,3694.326923,8.63160496,9
41,135,3835.532308,8.961524084,9
41,136,3934.047692,9.191700215,10
41,137,3987.683846,9.317018332,10
41,138,3985.494615,9.311903306,10
41,139,3908.871538,9.132877425,10
41,140,3730.449231,8.716002876,9
41,141,3408.632308,7.964094178,8
41,142,2888.69,6.749275701,7
41,143,2100.566923,4.907866643,5
41,144,1728.397692,4.038312364,5
41,145,797.9746154,1.864426671,2
41,146,351.3715385,0.820961539,1
41,147,260.5184615,0.608687994,1
41,148,418.1430769,0.976969806,1
41,149,736.6761538,1.721205967,2
41,150,1148.251538,2.682830696,3
41,151,1600.327692,3.739083393,4
41,152,2054.593077,4.800451114,5
41,153,2484.776923,5.805553558,6
41,154,2874.46,6.716028037,7
41,155,3215.98,7.513971963,8
41,156,3506.053077,8.191712797,9
41,157,3746.868462,8.754365565,9
41,158,3940.615385,9.207045292,10
41,159,4090.577692,9.557424514,10
41,160,4196.755385,9.805503236,10
41,161,4253.675385,9.93849389,10
41,162,4251.486154,9.933378864,10
41,163,4170.484615,9.744122932,10
41,164,4013.954615,9.378398633,10
41,165,3768.760769,8.805515815,9
41,166,3311.211538,7.736475556,8
41,167,2638.023077,6.16360532,7
42,0,2198.233846,5.136060388,6
42,1,1343.730769,3.139557871,4
42,2,488.1307692,1.140492451,2
42,3,361.9846154,0.845758447,1
42,4,580.2723077,1.35577642,2
42,5,1021.235385,2.386063984,3
42,6,1591.635385,3.718774264,4
42,7,2217.978462,5.182192668,6
42,8,2847.612308,6.653299785,7
42,9,3443.241538,8.044956864,9
42,10,3984.024615,9.308468727,10
42,11,4457.895385,10.41564342,11
42,12,4860.466154,11.35622933,12
42,13,5193.930769,12.13535226,13
42,14,5462.676923,12.76326384,13
42,15,5669.995385,13.24765277,14
42,16,5816.983077,13.59108196,14
42,17,5895.961538,13.77561107,14
42,18,5892.670769,13.76792236,14
42,19,5779.687692,13.50394321,14
42,20,5515.329231,12.88628325,13
42,21,5039.264615,11.77398275,12
42,22,4270.321538,9.977386771,10
42,23,3106.486154,7.25814522,8
42,24,2336.446154,5.458986341,6
42,25,1078.275385,2.519335012,3
42,26,474.9676923,1.109737599,2
42,27,353.2092308,0.825255212,1
42,28,564.9153846,1.319895758,2
42,29,996.0061538,2.327117182,3
42,30,1552.146154,3.626509706,4
42,31,2162.035385,5.051484544,6
42,32,2776.312308,6.486711,7
42,33,3357.681538,7.845050322,8
42,34,3884.204615,9.075244428,10
42,35,4346.009231,10.15422718,11
42,36,4738.707692,11.07174694,12
42,37,5064.493846,11.83292955,12
42,38,5326.658462,12.4454637,13
42,39,5528.492308,12.9170381,13
42,40,5671.092308,13.25021567,14
42,41,5748.973846,13.43218188,14
42,42,5745.683077,13.42449317,14
42,43,5635.990769,13.16820273,14
42,44,5377.116923,12.5633573,13
42,45,4913.118462,11.47924874,12
42,46,4163.92,9.728785047,10
42,47,3028.604615,7.076179007,8
42,48,2277.212308,5.320589505,6
42,49,1050.852308,2.455262402,3
42,50,463.9984615,1.084108555,2
42,51,344.4338462,0.804751977,1
42,52,550.6553846,1.286578001,2
42,53,970.7769231,2.268170381,3
42,54,1512.656923,3.534245147,4
42,55,2108.286154,4.925902229,5
42,56,2707.206154,6.325248023,7
42,57,3273.218462,7.647706687,8
42,58,3787.675385,8.849708843,9
42,59,4237.413846,9.90049964,10
42,60,4620.24,10.79495327,11
42,61,4937.250769,11.53563264,12
42,62,5192.833846,12.13278936,13
42,63,5390.28,12.59411215,13
42,64,5529.589231,12.91960101,13
42,65,5605.276923,13.09644141,14
42,66,5601.986154,13.0887527,14
42,67,5494.487692,12.83758807,13
42,68,5243.292308,12.25068296,13
42,69,4790.263077,11.19220345,12
42,70,4059.712308,9.485309131,10
42,71,2952.916923,6.899338605,7
42,72,2220.172308,5.187318477,6
42,73,1024.526154,2.393752696,3
42,74,451.9323077,1.055916607,2
42,75,335.6584615,0.784248742,1
42,76,537.4923077,1.255823149,2
42,77,946.6446154,2.211786485,3
42,78,1475.361538,3.447106397,4
42,79,2055.633846,4.802882818,5
42,80,2639.196923,6.166347951,7
42,81,3192.046154,7.458051762,8
42,82,3693.34,8.629299065,9
42,83,4131.012308,9.651897916,10
42,84,4505.063077,10.52584831,11
42,85,4814.395385,11.24858735,12
42,86,5063.396923,11.83036664,12
42,87,5255.358462,12.27887491,13
42,88,5391.376923,12.59667505,13
42,89,5464.870769,12.76838965,13
42,90,5461.58,12.76070093,13
42,91,5357.372308,12.51722502,13
42,92,5111.661538,11.94313443,12
42,93,4670.698462,10.91284687,11
42,94,3958.795385,9.249521928,10
42,95,2878.326154,6.725061107,7
42,96,2165.326154,5.059173257,6
42,97,999.2969231,2.334805895,3
42,98,440.9630769,1.030287563,2
42,99,326.8830769,0.763745507,1
42,100,524.3292308,1.225068296,2
42,101,922.5123077,2.155402588,3
42,102,1438.066154,3.35996765,4
42,103,2004.078462,4.682426313,5
42,104,2573.381538,6.012573687,7
42,105,3111.970769,7.270959741,8
42,106,3600.101538,8.411452192,9
42,107,4027.901538,9.410984902,10
42,108,4392.08,10.26186916,11
42,109,4693.733846,10.96666786,11
42,110,4936.153846,11.53306973,12
42,111,5124.824615,11.97388929,12
42,112,5256.455385,12.28143782,13
42,113,5328.852308,12.4505895,13
42,114,5325.561538,12.44290079,13
42,115,5223.547692,12.20455068,13
42,116,4984.418462,11.64583753,12
42,117,4553.327692,10.6386161,11
42,118,3858.975385,9.016297629,10
42,119,2807.026154,6.558472322,7
42,120,1623.446154,3.793098491,4
42,121,749.1984615,1.750463695,2
42,122,330.1738462,0.77143422,1
42,123,245.7107692,0.574090582,1
42,124,392.6984615,0.91751977,1
42,125,692.1584615,1.617192667,2
42,126,1078.275385,2.519335012,3
42,127,1502.784615,3.511179007,4
42,128,1929.487692,4.508148813,5
42,129,2334.252308,5.453860533,6
42,130,2700.624615,6.309870596,7
42,131,3020.926154,7.058238678,8
42,132,3294.06,7.696401869,8
42,133,3520.026154,8.224360173,9
42,134,3702.115385,8.649802301,9
42,135,3843.618462,8.980416967,9
42,136,3942.341538,9.21107836,10
42,137,3996.090769,9.336660675,10
42,138,3993.896923,9.331534867,10
42,139,3917.112308,9.152131561,10
42,140,3738.313846,8.734378145,9
42,141,3415.818462,7.980884257,8
42,142,2894.78,6.763504673,7
42,143,2104.995385,4.918213516,5
42,144,1732.041538,4.046826023,5
42,145,799.6569231,1.868357297,2
42,146,352.1123077,0.822692308,1
42,147,261.0676923,0.609971244,1
42,148,419.0246154,0.979029475,1
42,149,738.2292308,1.724834651,2
42,150,1150.672308,2.688486701,3
42,151,1603.701538,3.74696621,4
42,152,2058.924615,4.81057153,5
42,153,2490.015385,5.817792956,6
42,154,2880.52,6.730186916,7
42,155,3222.76,7.529813084,8
42,156,3513.444615,8.208982745,9
42,157,3754.767692,8.77282171,9
42,158,3948.923077,9.226455787,10
42,159,4099.201538,9.577573687,10
42,160,4205.603077,9.826175414,10
42,161,4262.643077,9.959446442,10
42,162,4260.449231,9.954320633,10
42,163,4179.276923,9.764665708,10
42,164,4022.416923,9.398170381,10
42,165,3776.706154,8.824079799,9
42,166,3318.192308,7.752785766,8
42,167,2643.584615,6.176599568,7
43,0,2202.858462,5.146865565,6
43,1,1346.557692,3.146162832,4
43,2,489.1576923,1.142891804,2
43,3,362.7461538,0.847537743,1
43,4,581.4930769,1.358628684,2
43,5,1023.383846,2.391083752,3
43,6,1594.983846,3.726597771,4
43,7,2222.644615,5.193094895,6
43,8,2853.603077,6.667296909,7
43,9,3450.485385,8.061881741,9
43,10,3992.406154,9.328051762,10
43,11,4467.273846,10.43755571,11
43,12,4870.691538,11.38012042,12
43,13,5204.857692,12.16088246,13
43,14,5474.169231,12.79011503,13
43,15,5681.923846,13.275523,14
43,16,5829.220769,13.61967469,14
43,17,5908.365385,13.80459202,14
43,18,5905.067692,13.79688713,14
43,19,5791.846923,13.53235262,14
43,20,5526.932308,12.91339324,13
43,21,5049.866154,11.7987527,12
43,22,4279.305385,9.998377068,10
43,23,3113.021538,7.273414808,8
43,24,2341.361538,5.470470883,6
43,25,1080.543846,2.524635154,3
43,26,475.9669231,1.11207225,2
43,27,353.9523077,0.826991373,1
43,28,566.1038462,1.322672538,2
43,29,998.1015385,2.33201294,3
43,30,1555.411538,3.634139107,4
43,31,2166.583846,5.06211179,6
43,32,2782.153077,6.500357657,7
43,33,3364.745385,7.861554638,8
43,34,3892.376154,9.094336808,10
43,35,4355.152308,10.1755895,11
43,36,4748.676923,11.09503954,12
43,37,5075.148462,11.85782351,12
43,38,5337.864615,12.4716463,13
43,39,5540.123077,12.9442128,13
43,40,5683.023077,13.2780913,14
43,41,5761.068462,13.46044033,14
43,42,5757.770769,13.45273544,14
43,43,5647.847692,13.19590582,14
43,44,5388.429231,12.58978792,13
43,45,4923.454615,11.50339863,12
43,46,4172.68,9.749252336,10
43,47,3034.976154,7.09106578,8
43,48,2282.003077,5.33178289,6
43,49,1053.063077,2.46042775,3
43,50,464.9746154,1.086389288,2
